           0          28
           1         441
           2        2319
           3        7562
           4       18969
           5       37735
           6       62974
           7       90229
           8      112589
           9      124737
          10      125028
          11      113951
          12       94991
          13       73075
          14       51799
          15       34956
          16       21670
          17       12659
          18        7134
          19        3687
          20        1900
          21         876
          22         404
          23         169
          24          75
          25          34
          26           8
          27           1
          28           0
          29           0
          30           0
          31           0
          32           0
          33           0
          34           0
          35           0
          36           0
          37           0
          38           0
          39           0
          40           0
          41           0
          42           0
          43           0
          44           0
          45           0
          46           0
          47           0
          48           0
          49           0
          50           0
          51           0
          52           0
          53           0
          54           0
          55           0
          56           0
          57           0
          58           0
          59           0
          60           0
          61           0
          62           0
          63           0
          64           0
          65           0
          66           0
          67           0
          68           0
          69           0
          70           0
          71           0
          72           0
          73           0
          74           0
          75           0
          76           0
          77           0
          78           0
          79           0
          80           0
          81           0
          82           0
          83           0
          84           0
          85           0
          86           0
          87           0
          88           0
          89           0
          90           0
          91           0
          92           0
          93           0
          94           0
          95           0
          96           0
          97           0
          98           0
          99           0
         100           0
